Date;Moneda;valor
10/06/2018;EUR;1.1754
09/06/2018;EUR;1.1754
08/06/2018;EUR;1.1754
07/06/2018;EUR;1.1836
06/06/2018;EUR;1.1765
05/06/2018;EUR;1.1675
04/06/2018;EUR;1.1737
03/06/2018;EUR;1.1669
02/06/2018;EUR;1.1669
01/06/2018;EUR;1.1669
31/05/2018;EUR;1.1699
30/05/2018;EUR;1.1632
29/05/2018;EUR;1.1558
28/05/2018;EUR;1.1644
27/05/2018;EUR;1.1675
26/05/2018;EUR;1.1675
25/05/2018;EUR;1.1675
24/05/2018;EUR;1.1728
23/05/2018;EUR;1.1708
22/05/2018;EUR;1.1794
21/05/2018;EUR;1.1759
20/05/2018;EUR;1.1781
19/05/2018;EUR;1.1781
18/05/2018;EUR;1.1781
17/05/2018;EUR;1.1805
16/05/2018;EUR;1.1784
15/05/2018;EUR;1.1883
14/05/2018;EUR;1.1988
13/05/2018;EUR;1.1934
12/05/2018;EUR;1.1934
11/05/2018;EUR;1.1934
10/05/2018;EUR;1.1878
09/05/2018;EUR;1.1879
08/05/2018;EUR;1.187
07/05/2018;EUR;1.1902
06/05/2018;EUR;1.1969
05/05/2018;EUR;1.1969
04/05/2018;EUR;1.1969
03/05/2018;EUR;1.1992
02/05/2018;EUR;1.2007
01/05/2018;EUR;1.2079
30/04/2018;EUR;1.2079
29/04/2018;EUR;1.207
28/04/2018;EUR;1.207
27/04/2018;EUR;1.207
26/04/2018;EUR;1.2168
25/04/2018;EUR;1.2185
24/04/2018;EUR;1.2213
23/04/2018;EUR;1.2238
22/04/2018;EUR;1.2309
21/04/2018;EUR;1.2309
20/04/2018;EUR;1.2309
19/04/2018;EUR;1.2382
18/04/2018;EUR;1.2388
17/04/2018;EUR;1.2357
16/04/2018;EUR;1.237
15/04/2018;EUR;1.2317
14/04/2018;EUR;1.2317
13/04/2018;EUR;1.2317
12/04/2018;EUR;1.2323
11/04/2018;EUR;1.2384
10/04/2018;EUR;1.2361
09/04/2018;EUR;1.2304
08/04/2018;EUR;1.2234
07/04/2018;EUR;1.2234
06/04/2018;EUR;1.2234
05/04/2018;EUR;1.226
04/04/2018;EUR;1.2276
03/04/2018;EUR;1.2308
02/04/2018;EUR;1.2321
01/04/2018;EUR;1.2321
31/03/2018;EUR;1.2321
30/03/2018;EUR;1.2321
29/03/2018;EUR;1.2321
28/03/2018;EUR;1.2398
27/03/2018;EUR;1.2376
26/03/2018;EUR;1.2411
25/03/2018;EUR;1.2346
24/03/2018;EUR;1.2346
23/03/2018;EUR;1.2346
22/03/2018;EUR;1.2316
21/03/2018;EUR;1.2286
20/03/2018;EUR;1.2276
19/03/2018;EUR;1.2309
18/03/2018;EUR;1.2301
17/03/2018;EUR;1.2301
16/03/2018;EUR;1.2301
15/03/2018;EUR;1.2341
14/03/2018;EUR;1.2369
13/03/2018;EUR;1.2378
12/03/2018;EUR;1.2302
11/03/2018;EUR;1.2291
10/03/2018;EUR;1.2291
09/03/2018;EUR;1.2291
08/03/2018;EUR;1.2421
07/03/2018;EUR;1.2417
06/03/2018;EUR;1.2411
05/03/2018;EUR;1.2307
04/03/2018;EUR;1.2312
03/03/2018;EUR;1.2312
02/03/2018;EUR;1.2312
01/03/2018;EUR;1.2171
28/02/2018;EUR;1.2214
27/02/2018;EUR;1.2301
26/02/2018;EUR;1.232
25/02/2018;EUR;1.2299
24/02/2018;EUR;1.2299
23/02/2018;EUR;1.2299
22/02/2018;EUR;1.2276
21/02/2018;EUR;1.2312
20/02/2018;EUR;1.234
19/02/2018;EUR;1.241
18/02/2018;EUR;1.2464
17/02/2018;EUR;1.2464
16/02/2018;EUR;1.2464
15/02/2018;EUR;1.2493
14/02/2018;EUR;1.2348
13/02/2018;EUR;1.2333
12/02/2018;EUR;1.2263
11/02/2018;EUR;1.2273
10/02/2018;EUR;1.2273
09/02/2018;EUR;1.2273
08/02/2018;EUR;1.2252
07/02/2018;EUR;1.2338
06/02/2018;EUR;1.2329
05/02/2018;EUR;1.244
04/02/2018;EUR;1.2492
03/02/2018;EUR;1.2492
02/02/2018;EUR;1.2492
01/02/2018;EUR;1.2459
31/01/2018;EUR;1.2457
30/01/2018;EUR;1.2421
29/01/2018;EUR;1.2379
28/01/2018;EUR;1.2436
27/01/2018;EUR;1.2436
26/01/2018;EUR;1.2436
25/01/2018;EUR;1.2407
24/01/2018;EUR;1.2352
23/01/2018;EUR;1.2249
22/01/2018;EUR;1.2239
21/01/2018;EUR;1.2255
20/01/2018;EUR;1.2255
19/01/2018;EUR;1.2255
18/01/2018;EUR;1.2235
17/01/2018;EUR;1.2203
16/01/2018;EUR;1.223
15/01/2018;EUR;1.2277
14/01/2018;EUR;1.2137
13/01/2018;EUR;1.2137
12/01/2018;EUR;1.2137
11/01/2018;EUR;1.2017
10/01/2018;EUR;1.1992
09/01/2018;EUR;1.1932
08/01/2018;EUR;1.1973
07/01/2018;EUR;1.2045
06/01/2018;EUR;1.2045
05/01/2018;EUR;1.2045
04/01/2018;EUR;1.2065
03/01/2018;EUR;1.2023
02/01/2018;EUR;1.2065
01/01/2018;EUR;1.1993
31/12/2017;EUR;1.1993
30/12/2017;EUR;1.1993
29/12/2017;EUR;1.1993
28/12/2017;EUR;1.1934
27/12/2017;EUR;1.1895
26/12/2017;EUR;1.1853
25/12/2017;EUR;1.1853
24/12/2017;EUR;1.1853
23/12/2017;EUR;1.1853
22/12/2017;EUR;1.1853
21/12/2017;EUR;1.1859
20/12/2017;EUR;1.1845
19/12/2017;EUR;1.1823
18/12/2017;EUR;1.1795
17/12/2017;EUR;1.1806
16/12/2017;EUR;1.1806
15/12/2017;EUR;1.1806
14/12/2017;EUR;1.1845
13/12/2017;EUR;1.1736
12/12/2017;EUR;1.1766
11/12/2017;EUR;1.1796
10/12/2017;EUR;1.1742
09/12/2017;EUR;1.1742
08/12/2017;EUR;1.1742
07/12/2017;EUR;1.1786
06/12/2017;EUR;1.1817
05/12/2017;EUR;1.1847
04/12/2017;EUR;1.1865
03/12/2017;EUR;1.1885
02/12/2017;EUR;1.1885
01/12/2017;EUR;1.1885
30/11/2017;EUR;1.1849
29/11/2017;EUR;1.1827
28/11/2017;EUR;1.1888
27/11/2017;EUR;1.1952
26/11/2017;EUR;1.1877
25/11/2017;EUR;1.1877
24/11/2017;EUR;1.1877
23/11/2017;EUR;1.1848
22/11/2017;EUR;1.1749
21/11/2017;EUR;1.1718
20/11/2017;EUR;1.1781
19/11/2017;EUR;1.1795
18/11/2017;EUR;1.1795
17/11/2017;EUR;1.1795
16/11/2017;EUR;1.1771
15/11/2017;EUR;1.184
14/11/2017;EUR;1.1745
13/11/2017;EUR;1.1656
12/11/2017;EUR;1.1654
11/11/2017;EUR;1.1654
10/11/2017;EUR;1.1654
09/11/2017;EUR;1.163
08/11/2017;EUR;1.159
07/11/2017;EUR;1.1562
06/11/2017;EUR;1.159
05/11/2017;EUR;1.1657
04/11/2017;EUR;1.1657
03/11/2017;EUR;1.1657
02/11/2017;EUR;1.1645
01/11/2017;EUR;1.1612
31/10/2017;EUR;1.1638
30/10/2017;EUR;1.1612
29/10/2017;EUR;1.1605
28/10/2017;EUR;1.1605
27/10/2017;EUR;1.1605
26/10/2017;EUR;1.1753
25/10/2017;EUR;1.1785
24/10/2017;EUR;1.1761
23/10/2017;EUR;1.174
22/10/2017;EUR;1.1818
21/10/2017;EUR;1.1818
20/10/2017;EUR;1.1818
19/10/2017;EUR;1.1834
18/10/2017;EUR;1.1749
17/10/2017;EUR;1.1759
16/10/2017;EUR;1.1803
15/10/2017;EUR;1.181
14/10/2017;EUR;1.181
13/10/2017;EUR;1.181
12/10/2017;EUR;1.1856
11/10/2017;EUR;1.183
10/10/2017;EUR;1.1797
09/10/2017;EUR;1.1746
08/10/2017;EUR;1.1707
07/10/2017;EUR;1.1707
06/10/2017;EUR;1.1707
05/10/2017;EUR;1.1742
04/10/2017;EUR;1.1787
03/10/2017;EUR;1.1753
02/10/2017;EUR;1.1744
01/10/2017;EUR;1.1806
30/09/2017;EUR;1.1806
29/09/2017;EUR;1.1806
28/09/2017;EUR;1.1778
27/09/2017;EUR;1.1741
26/09/2017;EUR;1.1787
25/09/2017;EUR;1.1867
24/09/2017;EUR;1.1961
23/09/2017;EUR;1.1961
22/09/2017;EUR;1.1961
21/09/2017;EUR;1.1905
20/09/2017;EUR;1.2007
19/09/2017;EUR;1.1972
18/09/2017;EUR;1.1948
17/09/2017;EUR;1.1963
16/09/2017;EUR;1.1963
15/09/2017;EUR;1.1963
14/09/2017;EUR;1.1885
13/09/2017;EUR;1.1979
12/09/2017;EUR;1.1933
11/09/2017;EUR;1.1997
10/09/2017;EUR;1.206
09/09/2017;EUR;1.206
08/09/2017;EUR;1.206
07/09/2017;EUR;1.1971
06/09/2017;EUR;1.1931
05/09/2017;EUR;1.189
04/09/2017;EUR;1.1905
03/09/2017;EUR;1.192
02/09/2017;EUR;1.192
01/09/2017;EUR;1.192
31/08/2017;EUR;1.1825
30/08/2017;EUR;1.1916
29/08/2017;EUR;1.2048
28/08/2017;EUR;1.1925
27/08/2017;EUR;1.1808
26/08/2017;EUR;1.1808
25/08/2017;EUR;1.1808
24/08/2017;EUR;1.1806
23/08/2017;EUR;1.1799
22/08/2017;EUR;1.1771
21/08/2017;EUR;1.1761
20/08/2017;EUR;1.174
19/08/2017;EUR;1.174
18/08/2017;EUR;1.174
17/08/2017;EUR;1.1697
16/08/2017;EUR;1.171
15/08/2017;EUR;1.1744
14/08/2017;EUR;1.1797
13/08/2017;EUR;1.1765
12/08/2017;EUR;1.1765
11/08/2017;EUR;1.1765
10/08/2017;EUR;1.1732
09/08/2017;EUR;1.1731
08/08/2017;EUR;1.1814
07/08/2017;EUR;1.1797
06/08/2017;EUR;1.1868
05/08/2017;EUR;1.1868
04/08/2017;EUR;1.1868
03/08/2017;EUR;1.186
02/08/2017;EUR;1.1829
01/08/2017;EUR;1.1812
31/07/2017;EUR;1.1727
30/07/2017;EUR;1.1729
29/07/2017;EUR;1.1729
28/07/2017;EUR;1.1729
27/07/2017;EUR;1.1694
26/07/2017;EUR;1.1644
25/07/2017;EUR;1.1694
24/07/2017;EUR;1.1648
23/07/2017;EUR;1.1642
22/07/2017;EUR;1.1642
21/07/2017;EUR;1.1642
20/07/2017;EUR;1.1485
19/07/2017;EUR;1.1533
18/07/2017;EUR;1.1555
17/07/2017;EUR;1.1462
16/07/2017;EUR;1.1415
15/07/2017;EUR;1.1415
14/07/2017;EUR;1.1415
13/07/2017;EUR;1.1417
12/07/2017;EUR;1.1449
11/07/2017;EUR;1.1405
10/07/2017;EUR;1.1387
09/07/2017;EUR;1.1412
08/07/2017;EUR;1.1412
07/07/2017;EUR;1.1412
06/07/2017;EUR;1.1385
05/07/2017;EUR;1.1329
04/07/2017;EUR;1.1353
03/07/2017;EUR;1.1369
02/07/2017;EUR;1.1412
01/07/2017;EUR;1.1412
30/06/2017;EUR;1.1412
29/06/2017;EUR;1.1413
28/06/2017;EUR;1.1375
27/06/2017;EUR;1.1278
26/06/2017;EUR;1.1187
25/06/2017;EUR;1.1173
24/06/2017;EUR;1.1173
23/06/2017;EUR;1.1173
22/06/2017;EUR;1.1169
21/06/2017;EUR;1.1147
20/06/2017;EUR;1.1156
19/06/2017;EUR;1.1199
18/06/2017;EUR;1.1167
17/06/2017;EUR;1.1167
16/06/2017;EUR;1.1167
15/06/2017;EUR;1.1166
14/06/2017;EUR;1.1203
13/06/2017;EUR;1.1217
12/06/2017;EUR;1.1221
11/06/2017;EUR;1.1176
10/06/2017;EUR;1.1176
09/06/2017;EUR;1.1176
08/06/2017;EUR;1.1229
07/06/2017;EUR;1.1217
06/06/2017;EUR;1.1258
05/06/2017;EUR;1.1249
04/06/2017;EUR;1.1217
03/06/2017;EUR;1.1217
02/06/2017;EUR;1.1217
01/06/2017;EUR;1.1219
31/05/2017;EUR;1.1221
30/05/2017;EUR;1.1173
29/05/2017;EUR;1.1188
28/05/2017;EUR;1.1196
27/05/2017;EUR;1.1196
26/05/2017;EUR;1.1196
25/05/2017;EUR;1.1214
24/05/2017;EUR;1.1193
23/05/2017;EUR;1.1215
22/05/2017;EUR;1.1243
21/05/2017;EUR;1.1179
20/05/2017;EUR;1.1179
19/05/2017;EUR;1.1179
18/05/2017;EUR;1.1129
17/05/2017;EUR;1.1117
16/05/2017;EUR;1.1059
15/05/2017;EUR;1.0972
14/05/2017;EUR;1.0876
13/05/2017;EUR;1.0876
12/05/2017;EUR;1.0876
11/05/2017;EUR;1.086
10/05/2017;EUR;1.0882
09/05/2017;EUR;1.0888
08/05/2017;EUR;1.0938
07/05/2017;EUR;1.0961
06/05/2017;EUR;1.0961
05/05/2017;EUR;1.0961
04/05/2017;EUR;1.0927
03/05/2017;EUR;1.0919
02/05/2017;EUR;1.0915
01/05/2017;EUR;1.093
30/04/2017;EUR;1.093
29/04/2017;EUR;1.093
28/04/2017;EUR;1.093
27/04/2017;EUR;1.0881
26/04/2017;EUR;1.0893
25/04/2017;EUR;1.0891
24/04/2017;EUR;1.0848
23/04/2017;EUR;1.0698
22/04/2017;EUR;1.0698
21/04/2017;EUR;1.0698
20/04/2017;EUR;1.0745
19/04/2017;EUR;1.0725
18/04/2017;EUR;1.0682
17/04/2017;EUR;1.063
16/04/2017;EUR;1.063
15/04/2017;EUR;1.063
14/04/2017;EUR;1.063
13/04/2017;EUR;1.063
12/04/2017;EUR;1.0605
11/04/2017;EUR;1.0616
10/04/2017;EUR;1.0578
09/04/2017;EUR;1.063
08/04/2017;EUR;1.063
07/04/2017;EUR;1.063
06/04/2017;EUR;1.0666
05/04/2017;EUR;1.0678
04/04/2017;EUR;1.0651
03/04/2017;EUR;1.0661
02/04/2017;EUR;1.0691
01/04/2017;EUR;1.0691
31/03/2017;EUR;1.0691
30/03/2017;EUR;1.0737
29/03/2017;EUR;1.0748
28/03/2017;EUR;1.0859
27/03/2017;EUR;1.0889
26/03/2017;EUR;1.0805
25/03/2017;EUR;1.0805
24/03/2017;EUR;1.0805
23/03/2017;EUR;1.0786
22/03/2017;EUR;1.0807
21/03/2017;EUR;1.0802
20/03/2017;EUR;1.0752
19/03/2017;EUR;1.0737
18/03/2017;EUR;1.0737
17/03/2017;EUR;1.0737
16/03/2017;EUR;1.0726
15/03/2017;EUR;1.0622
14/03/2017;EUR;1.0631
13/03/2017;EUR;1.0663
12/03/2017;EUR;1.0606
11/03/2017;EUR;1.0606
10/03/2017;EUR;1.0606
09/03/2017;EUR;1.0551
08/03/2017;EUR;1.0556
07/03/2017;EUR;1.0576
06/03/2017;EUR;1.0592
05/03/2017;EUR;1.0565
04/03/2017;EUR;1.0565
03/03/2017;EUR;1.0565
02/03/2017;EUR;1.0514
01/03/2017;EUR;1.0533
28/02/2017;EUR;1.0597
27/02/2017;EUR;1.0587
26/02/2017;EUR;1.0609
25/02/2017;EUR;1.0609
24/02/2017;EUR;1.0609
23/02/2017;EUR;1.0573
22/02/2017;EUR;1.0513
21/02/2017;EUR;1.0537
20/02/2017;EUR;1.0616
19/02/2017;EUR;1.065
18/02/2017;EUR;1.065
17/02/2017;EUR;1.065
16/02/2017;EUR;1.0652
15/02/2017;EUR;1.0555
14/02/2017;EUR;1.0623
13/02/2017;EUR;1.0629
12/02/2017;EUR;1.0629
11/02/2017;EUR;1.0629
10/02/2017;EUR;1.0629
09/02/2017;EUR;1.0692
08/02/2017;EUR;1.0665
07/02/2017;EUR;1.0675
06/02/2017;EUR;1.0712
05/02/2017;EUR;1.0741
04/02/2017;EUR;1.0741
03/02/2017;EUR;1.0741
02/02/2017;EUR;1.0808
01/02/2017;EUR;1.079
31/01/2017;EUR;1.0755
30/01/2017;EUR;1.063
29/01/2017;EUR;1.0681
28/01/2017;EUR;1.0681
27/01/2017;EUR;1.0681
26/01/2017;EUR;1.07
25/01/2017;EUR;1.0743
24/01/2017;EUR;1.0748
23/01/2017;EUR;1.0715
22/01/2017;EUR;1.0632
21/01/2017;EUR;1.0632
20/01/2017;EUR;1.0632
19/01/2017;EUR;1.0668
18/01/2017;EUR;1.0664
17/01/2017;EUR;1.0684
16/01/2017;EUR;1.0594
15/01/2017;EUR;1.0661
14/01/2017;EUR;1.0661
13/01/2017;EUR;1.0661
12/01/2017;EUR;1.0679
11/01/2017;EUR;1.0503
10/01/2017;EUR;1.0567
09/01/2017;EUR;1.0516
08/01/2017;EUR;1.0589
07/01/2017;EUR;1.0589
06/01/2017;EUR;1.0589
05/01/2017;EUR;1.0501
04/01/2017;EUR;1.0437
03/01/2017;EUR;1.0385
02/01/2017;EUR;1.0465
01/01/2017;EUR;1.0541
31/12/2016;EUR;1.0541
30/12/2016;EUR;1.0541
29/12/2016;EUR;1.0453
28/12/2016;EUR;1.0401
27/12/2016;EUR;1.0445
26/12/2016;EUR;1.0446
25/12/2016;EUR;1.0446
24/12/2016;EUR;1.0446
23/12/2016;EUR;1.0446
22/12/2016;EUR;1.0444
21/12/2016;EUR;1.0421
20/12/2016;EUR;1.0364
19/12/2016;EUR;1.0422
18/12/2016;EUR;1.0439
17/12/2016;EUR;1.0439
16/12/2016;EUR;1.0439
15/12/2016;EUR;1.0419
14/12/2016;EUR;1.0644
13/12/2016;EUR;1.061
12/12/2016;EUR;1.0596
11/12/2016;EUR;1.0559
10/12/2016;EUR;1.0559
09/12/2016;EUR;1.0559
08/12/2016;EUR;1.0762
07/12/2016;EUR;1.073
06/12/2016;EUR;1.0734
05/12/2016;EUR;1.0702
04/12/2016;EUR;1.0642
03/12/2016;EUR;1.0642
02/12/2016;EUR;1.0642
01/12/2016;EUR;1.0627
30/11/2016;EUR;1.0635
29/11/2016;EUR;1.0576
28/11/2016;EUR;1.0588
27/11/2016;EUR;1.0592
26/11/2016;EUR;1.0592
25/11/2016;EUR;1.0592
24/11/2016;EUR;1.0548
23/11/2016;EUR;1.0602
22/11/2016;EUR;1.0617
21/11/2016;EUR;1.0631
20/11/2016;EUR;1.0629
19/11/2016;EUR;1.0629
18/11/2016;EUR;1.0629
17/11/2016;EUR;1.0717
16/11/2016;EUR;1.0702
15/11/2016;EUR;1.0765
14/11/2016;EUR;1.0777
13/11/2016;EUR;1.0904
12/11/2016;EUR;1.0904
11/11/2016;EUR;1.0904
10/11/2016;EUR;1.0895
09/11/2016;EUR;1.1022
08/11/2016;EUR;1.1038
07/11/2016;EUR;1.1062
06/11/2016;EUR;1.1093
05/11/2016;EUR;1.1093
04/11/2016;EUR;1.1093
03/11/2016;EUR;1.1064
02/11/2016;EUR;1.1095
01/11/2016;EUR;1.1025
31/10/2016;EUR;1.0946
30/10/2016;EUR;1.0922
29/10/2016;EUR;1.0922
28/10/2016;EUR;1.0922
27/10/2016;EUR;1.0927
26/10/2016;EUR;1.0925
25/10/2016;EUR;1.0872
24/10/2016;EUR;1.0891
23/10/2016;EUR;1.0886
22/10/2016;EUR;1.0886
21/10/2016;EUR;1.0886
20/10/2016;EUR;1.098
19/10/2016;EUR;1.0979
18/10/2016;EUR;1.0993
17/10/2016;EUR;1.0994
16/10/2016;EUR;1.1002
15/10/2016;EUR;1.1002
14/10/2016;EUR;1.1002
13/10/2016;EUR;1.1038
12/10/2016;EUR;1.102
11/10/2016;EUR;1.1079
10/10/2016;EUR;1.116
09/10/2016;EUR;1.114
08/10/2016;EUR;1.114
07/10/2016;EUR;1.114
06/10/2016;EUR;1.1185
05/10/2016;EUR;1.1211
04/10/2016;EUR;1.1161
03/10/2016;EUR;1.1236
02/10/2016;EUR;1.1161
01/10/2016;EUR;1.1161
30/09/2016;EUR;1.1161
29/09/2016;EUR;1.1221
28/09/2016;EUR;1.1225
27/09/2016;EUR;1.122
26/09/2016;EUR;1.1262
25/09/2016;EUR;1.1214
24/09/2016;EUR;1.1214
23/09/2016;EUR;1.1214
22/09/2016;EUR;1.1238
21/09/2016;EUR;1.115
20/09/2016;EUR;1.1184
19/09/2016;EUR;1.1165
18/09/2016;EUR;1.1226
17/09/2016;EUR;1.1226
16/09/2016;EUR;1.1226
15/09/2016;EUR;1.1254
14/09/2016;EUR;1.1218
13/09/2016;EUR;1.1247
12/09/2016;EUR;1.1226
11/09/2016;EUR;1.1268
10/09/2016;EUR;1.1268
09/09/2016;EUR;1.1268
08/09/2016;EUR;1.1296
07/09/2016;EUR;1.1237
06/09/2016;EUR;1.1159
05/09/2016;EUR;1.1156
04/09/2016;EUR;1.1193
03/09/2016;EUR;1.1193
02/09/2016;EUR;1.1193
01/09/2016;EUR;1.1146
31/08/2016;EUR;1.1132
30/08/2016;EUR;1.1168
29/08/2016;EUR;1.117
28/08/2016;EUR;1.129
27/08/2016;EUR;1.129
26/08/2016;EUR;1.129
25/08/2016;EUR;1.129
24/08/2016;EUR;1.1268
23/08/2016;EUR;1.1339
22/08/2016;EUR;1.1306
21/08/2016;EUR;1.1326
20/08/2016;EUR;1.1326
19/08/2016;EUR;1.1326
18/08/2016;EUR;1.1321
17/08/2016;EUR;1.1276
16/08/2016;EUR;1.1295
15/08/2016;EUR;1.118
14/08/2016;EUR;1.1158
13/08/2016;EUR;1.1158
12/08/2016;EUR;1.1158
11/08/2016;EUR;1.1153
10/08/2016;EUR;1.1184
09/08/2016;EUR;1.1078
08/08/2016;EUR;1.1087
07/08/2016;EUR;1.1156
06/08/2016;EUR;1.1156
05/08/2016;EUR;1.1156
04/08/2016;EUR;1.1136
03/08/2016;EUR;1.12
02/08/2016;EUR;1.1193
01/08/2016;EUR;1.1164
31/07/2016;EUR;1.1113
30/07/2016;EUR;1.1113
29/07/2016;EUR;1.1113
28/07/2016;EUR;1.109
27/07/2016;EUR;1.0991
26/07/2016;EUR;1.0997
25/07/2016;EUR;1.0982
24/07/2016;EUR;1.1014
23/07/2016;EUR;1.1014
22/07/2016;EUR;1.1014
21/07/2016;EUR;1.1015
20/07/2016;EUR;1.1013
19/07/2016;EUR;1.1035
18/07/2016;EUR;1.1053
17/07/2016;EUR;1.1128
16/07/2016;EUR;1.1128
15/07/2016;EUR;1.1128
14/07/2016;EUR;1.1157
13/07/2016;EUR;1.1072
12/07/2016;EUR;1.1092
11/07/2016;EUR;1.1049
10/07/2016;EUR;1.107
09/07/2016;EUR;1.107
08/07/2016;EUR;1.107
07/07/2016;EUR;1.108
06/07/2016;EUR;1.1069
05/07/2016;EUR;1.1146
04/07/2016;EUR;1.1138
03/07/2016;EUR;1.1135
02/07/2016;EUR;1.1135
01/07/2016;EUR;1.1135
30/06/2016;EUR;1.1102
29/06/2016;EUR;1.109
28/06/2016;EUR;1.1073
27/06/2016;EUR;1.0998
26/06/2016;EUR;1.1066
25/06/2016;EUR;1.1066
24/06/2016;EUR;1.1066
23/06/2016;EUR;1.1389
22/06/2016;EUR;1.1283
21/06/2016;EUR;1.1314
20/06/2016;EUR;1.1332
19/06/2016;EUR;1.1254
18/06/2016;EUR;1.1254
17/06/2016;EUR;1.1254
16/06/2016;EUR;1.1174
15/06/2016;EUR;1.123
14/06/2016;EUR;1.1225
13/06/2016;EUR;1.1268
12/06/2016;EUR;1.1304
11/06/2016;EUR;1.1304
10/06/2016;EUR;1.1304
09/06/2016;EUR;1.1343
08/06/2016;EUR;1.1378
07/06/2016;EUR;1.1348
06/06/2016;EUR;1.1349
05/06/2016;EUR;1.1154
04/06/2016;EUR;1.1154
03/06/2016;EUR;1.1154
02/06/2016;EUR;1.1188
01/06/2016;EUR;1.1174
31/05/2016;EUR;1.1154
30/05/2016;EUR;1.1139
29/05/2016;EUR;1.1168
28/05/2016;EUR;1.1168
27/05/2016;EUR;1.1168
26/05/2016;EUR;1.1168
25/05/2016;EUR;1.1146
24/05/2016;EUR;1.1168
23/05/2016;EUR;1.1215
22/05/2016;EUR;1.1219
21/05/2016;EUR;1.1219
20/05/2016;EUR;1.1219
19/05/2016;EUR;1.1197
18/05/2016;EUR;1.1279
17/05/2016;EUR;1.1318
16/05/2016;EUR;1.1324
15/05/2016;EUR;1.1348
14/05/2016;EUR;1.1348
13/05/2016;EUR;1.1348
12/05/2016;EUR;1.1389
11/05/2016;EUR;1.1409
10/05/2016;EUR;1.1375
09/05/2016;EUR;1.1395
08/05/2016;EUR;1.1427
07/05/2016;EUR;1.1427
06/05/2016;EUR;1.1427
05/05/2016;EUR;1.1439
04/05/2016;EUR;1.1505
03/05/2016;EUR;1.1569
02/05/2016;EUR;1.1493
01/05/2016;EUR;1.1403
30/04/2016;EUR;1.1403
29/04/2016;EUR;1.1403
28/04/2016;EUR;1.1358
27/04/2016;EUR;1.1303
26/04/2016;EUR;1.1287
25/04/2016;EUR;1.1264
24/04/2016;EUR;1.1263
23/04/2016;EUR;1.1263
22/04/2016;EUR;1.1263
21/04/2016;EUR;1.1355
20/04/2016;EUR;1.1379
19/04/2016;EUR;1.1343
18/04/2016;EUR;1.1306
17/04/2016;EUR;1.1284
16/04/2016;EUR;1.1284
15/04/2016;EUR;1.1284
14/04/2016;EUR;1.1252
13/04/2016;EUR;1.1298
12/04/2016;EUR;1.1396
11/04/2016;EUR;1.139
10/04/2016;EUR;1.1363
09/04/2016;EUR;1.1363
08/04/2016;EUR;1.1363
07/04/2016;EUR;1.1364
06/04/2016;EUR;1.1336
05/04/2016;EUR;1.1367
04/04/2016;EUR;1.138
03/04/2016;EUR;1.1432
02/04/2016;EUR;1.1432
01/04/2016;EUR;1.1432
31/03/2016;EUR;1.1385
30/03/2016;EUR;1.1324
29/03/2016;EUR;1.1194
28/03/2016;EUR;1.1154
27/03/2016;EUR;1.1154
26/03/2016;EUR;1.1154
25/03/2016;EUR;1.1154
24/03/2016;EUR;1.1154
23/03/2016;EUR;1.1171
22/03/2016;EUR;1.1212
21/03/2016;EUR;1.1271
20/03/2016;EUR;1.1279
19/03/2016;EUR;1.1279
18/03/2016;EUR;1.1279
17/03/2016;EUR;1.1311
16/03/2016;EUR;1.1064
15/03/2016;EUR;1.1109
14/03/2016;EUR;1.1119
13/03/2016;EUR;1.109
12/03/2016;EUR;1.109
11/03/2016;EUR;1.109
10/03/2016;EUR;1.0857
09/03/2016;EUR;1.0973
08/03/2016;EUR;1.1028
07/03/2016;EUR;1.0953
06/03/2016;EUR;1.097
05/03/2016;EUR;1.097
04/03/2016;EUR;1.097
03/03/2016;EUR;1.0901
02/03/2016;EUR;1.0856
01/03/2016;EUR;1.0872
29/02/2016;EUR;1.0888
28/02/2016;EUR;1.1006
27/02/2016;EUR;1.1006
26/02/2016;EUR;1.1006
25/02/2016;EUR;1.1027
24/02/2016;EUR;1.0981
23/02/2016;EUR;1.1002
22/02/2016;EUR;1.1026
21/02/2016;EUR;1.1096
20/02/2016;EUR;1.1096
19/02/2016;EUR;1.1096
18/02/2016;EUR;1.1084
17/02/2016;EUR;1.1136
16/02/2016;EUR;1.1166
15/02/2016;EUR;1.118
14/02/2016;EUR;1.1275
13/02/2016;EUR;1.1275
12/02/2016;EUR;1.1275
11/02/2016;EUR;1.1347
10/02/2016;EUR;1.1257
09/02/2016;EUR;1.1236
08/02/2016;EUR;1.1101
07/02/2016;EUR;1.1202
06/02/2016;EUR;1.1202
05/02/2016;EUR;1.1202
04/02/2016;EUR;1.1206
03/02/2016;EUR;1.0933
02/02/2016;EUR;1.0919
01/02/2016;EUR;1.0884
31/01/2016;EUR;1.092
30/01/2016;EUR;1.092
29/01/2016;EUR;1.092
28/01/2016;EUR;1.0903
27/01/2016;EUR;1.0888
26/01/2016;EUR;1.0837
25/01/2016;EUR;1.0815
24/01/2016;EUR;1.0808
23/01/2016;EUR;1.0808
22/01/2016;EUR;1.0808
21/01/2016;EUR;1.0893
20/01/2016;EUR;1.0907
19/01/2016;EUR;1.0868
18/01/2016;EUR;1.0892
17/01/2016;EUR;1.0914
16/01/2016;EUR;1.0914
15/01/2016;EUR;1.0914
14/01/2016;EUR;1.0893
